STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2015,,17832,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2016,,18595,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2017,,21275,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2018,,21316,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2019,,21902,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2020,,19398,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2021,,20339,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2022,,20459,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2023,,19160,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2024,,18441,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2013,,48401,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2014,,50997,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2015,,47358,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2016,,47548,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2017,,47760,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2018,,49642,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2019,,46413,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2020,,41572,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2021,,49944,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2022,,46712,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2023,,44304,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SK,Slovakia,2024,,44282,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2013,,25053,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2014,,26764,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2015,,24286,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2016,,24546,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2017,,28287,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2018,,28484,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2019,,33285,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2020,,34374,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2021,,38155,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2022,,38670,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2023,,32195,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,TR,Türkiye,2024,,31669,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,UK,United Kingdom,2013,,117769,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,UK,United Kingdom,2014,,108531,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,UK,United Kingdom,2015,,96821,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,UK,United Kingdom,2016,,78549,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,UK,United Kingdom,2017,,76393,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,UK,United Kingdom,2018,,75399,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,UK,United Kingdom,2019,,71053,,,,,
